ID;UM_NAMES
4040;Абрамцевская ул.
4041;Абрамцевская просека
4042;Филипповский пер.
4043;Абрикосовский пер.
4044;Авангардная ул.
4045;Авиамоторная ул.
4046;Авиамоторный пр.
4047;Авиационная ул.
4048;ул. Авиаторов
4049;Авиационный пер.
4050;Автозаводская пл.
4051;Автозаводская ул.
4052;1-й Автозаводский пр.
4053;2-й Автозаводский пр.
4054;3-й Автозаводский пр.
4055;Автомобильный пр.
4056;Автомоторная ул.
4057;Азовская ул.
4058;ул. Айвазовского
4059;Б. Академическая ул.
4060;Академический пр.
4061;ул. Алабяна
4062;просп. Генерала Алексеева
4063;ул. Петра Алексеева
4064;1-й пер. Петра Алексеева
4065;2-й пер. Петра Алексеева
4066;ул. Академика Александрова
4067;Алексинская ул.
4068;Алёшкинский пр.
4069;Алма-Атинская ул.
4070;Алтайская ул.
4071;Алтуфьевское ш.
4072;Алымова ул.
4073;Алымов пер.
4074;ул. Алябьева
4075;Амбулаторный пер.
4076;1-й Амбулаторный пр.
4077;2-й Амбулаторный пр.
4078;Аминьевское ш.
4079;ул. Амундсена
4080;Амурская ул.
4081;Амурский пер.
4082;Анадырский пр.
4083;Ананьевский пер.
4084;Ангарская ул.
4085;Ангелов пер.
4086;ул. Павла Андреева
4087;Андреево-Забелинская ул.
4088;Андреевская наб.
4089;Андроновское ш.
4090;Б. Андроньевская ул.
4091;М. Андроньевская ул.
4092;Андроньевская наб.
4093;Андроньевский пр.
4094;просп. Андропова
4095;Анненская ул.
4096;Анненский пр.
4097;ул. Академика Анохина
4098;ул. Аносова
4099;ул. Генерала Антонова
4100;ул. Антонова-Овсеенко
4101;пр. Апакова
4102;Арбатецкая ул.
4103;Арбатская пл.
4104;ул. Арбат
4105;пл. Арбатские Ворота
4106;Арбатский пер.
4107;Аргуновская ул.
4108;Аристарховский пер.
4109;Армавирская ул.
4110;ул. Инессы Арманд
4111;Армянский пер.
4112;ул. Артамонова
4113;Артековская ул.
4114;ул. Артюхиной
4115;ул. Академика Арцимовича
4116;Аптекарский пер.
4117;1-й Архивный пер.
4118;Б. Спасоглинищевский пер.
4119;ул. Асеева
4120;Певческий пер.
4121;Астрадамская ул.
4122;Астрадамский пр.
4123;Астраханский пер.
4124;ул. Атарбекова
4125;М. Афанасьевский пер.
4126;Ащеулов пер.
4127;Аэродромная ул.
4128;пр. Аэропорта
4129;1-я Аэропортовская ул.
4130;Аэрофлотская ул.
4131;пл. Маршала Бабаджаняна
4132;Бабаевская ул.
4133;ул. Ивана Бабушкина
4134;ул. Лётчика Бабушкина
4135;1-й Бабьегородский пер.
4136;2-й Бабьегородский пер.
4137;ул. Маршала Баграмяна
4138;Багратионовский пр.
4139;ул. Багрицкого
4140;ул. Баженова
4141;ул. Бажова
4142;Базовая ул.
4143;Базовская ул.
4144;ул. Байдукова
4145;Байкальская ул.
4146;Байкальский пер.
4147;Бакинская ул.
4148;ул. Академика Бакулева
4149;Бакунинская ул.
4150;Балакиревский пер.
4151;Балаклавский просп.
4152;Б. Балканский пер.
4153;Балтийская ул.
4154;1-й Балтийский пер.
4155;2-й Балтийский пер.
4156;3-й Балтийский пер.
4157;ул. Балчуг
4158;Банковский пер.
4159;Банный пер.
4160;Банный пр.
4161;Барабанный пер.
4162;Барашёвский пер.
4163;ул. Барболина
4164;Барвихинская ул.
4165;ул. Бардина
4166;ул. Барклая
4167;Баррикадная ул.
4168;Бартеневская ул.
4169;Барыковский пер.
4170;ул. Барышиха
4171;Н. Басманная ул.
4172;Басманный пер.
4173;1-й Басманный пер.
4174;Басманный туп.
4175;Басовская ул.
4176;Батайская ул.
4177;Батайский пр.
4178;Батюнинская ул.
4179;Батюнинский пр.
4180;Елоховская пл.
4181;Бауманская ул.
4182;2-я Бауманская ул.
4183;ул. Бахрушина
4184;ул. Н. Башиловка
4185;Башиловская ул.
4186;1-я ул. Бебеля
4187;2-я ул. Бебеля
4188;3-я ул. Бебеля
4189;ул. Бегичева
4190;Беговая аллея
4191;Беговая ул.
4192;Беговой пр.
4193;ул. Демьяна Бедного
4194;Протопоповский пер.
4195;Безымянный пр.
4196;Беленовский пр.
4197;Белгородский пр.
4198;ул. Генерала Белобородова
4199;Никитский пер.
4200;ул. Генерала Белова
4201;Беловежская ул.
4202;1-я Белогорская ул.
4203;2-я Белогорская ул.
4204;Белозерская ул.
4205;1-й Белокаменный пр.
4206;2-й Белокаменный пр.
4207;Белокаменное ш.
4208;Беломорская ул.
4209;Белореченская ул.
4210;ул. Белякова
4211;пл. Тверская Застава
4212;Береговая ул.
4213;Береговой пр.
4214;Бережковская наб.
4215;Берёзовая аллея
4216;Берёзовая аллея
4217;пр. Берёзовой Рощи
4218;Н. Берингов пр.
4219;ул. Берзарина
4220;Берингов пр.
4221;Берников пер.
4222;Берниковская наб.
4223;Берсеневская наб.
4224;Бесединское ш.
4225;Бескудниковский бульв.
4226;Бескудниковский пер.
4227;Бескудниковский пр.
4228;ул. Бестужевых
4229;ул. Бехтерева
4230;Бибиревская ул.
4231;Библиотечная ул.
4232;Библиотечный пр.
4233;ул. Маршала Бирюзова
4234;Бирюлёвская ул.
4235;ул. Бирюсинка
4236;Благовещенский пер.
4237;ул. Благуша
4238;Бобров пер.
4239;Бобруйская ул.
4240;3-я Богатырская ул.
4241;2-й Богатырский пер.
4242;ул. Богатырский Мост
4243;ул. Богданова
4244;ул. Богородский Вал
4245;Богородское ш.
4246;Богословский пер.
4247;1-й Богучарский пер.
4248;2-й Богучарский пер.
4249;Богучарская ул.
4250;1-я Боевская ул.
4251;2-я Боевская ул.
4252;Боенский пр.
4253;М. Боженинский пер.
4254;ул. Боженко
4255;Бойцовая ул.
4256;ул. Болдов Ручей
4257;Болотная наб.
4258;Болотниковская ул.
4259;Больничный пер.
4260;Большая ул.
4261;аллея Большого Круга
4262;Б. Предтеченский пер.
4263;Гусятников пер.
4264;Борисовская ул.
4265;ул. Борисовские Пруды
4266;Борисовский пр.
4267;Боровая ул.
4268;Боровицкая пл.
4269;Боровское ш.
4270;Боровский пр.
4271;1-я Бородинская ул.
4272;2-я Бородинская ул.
4273;пл. Борьбы
4274;Ботаническая ул.
4275;М. Ботаническая ул.
4276;Ботанический пер.
4277;1-й Ботанический пр.
4278;1-й Боткинский пр.
4279;2-й Боткинский пр.
4280;2-й Ботанический пр.
4281;ул. Василия Ботылёва
4282;ул. Академика Бармина
4283;ул. Академика Бочвара
4284;ул. Бочкова
4285;Боярский пер.
4286;Братеевская ул.
4287;Братиславская ул.
4288;Братская ул.
4289;Братцевская ул.
4290;1-я Брестская ул.
4291;2-я Брестская ул.
4292;Бригадирский пер.
4293;Бродников пер.
4294;Б. Бронная ул.
4295;М. Бронная ул.
4296;Бронницкая ул.
4297;Бронницкий пер.
4298;Брошевский пер.
4299;ул. Брусилова
4300;ул. Брюллова
4301;Брянская ул.
4302;ул. Брянский Пост
4303;2-й Брянский пер.
4304;Будайская ул.
4305;Будайский пр.
4306;ул. Екатерины Будановой
4307;просп. Будённого
4308;Буженинова ул.
4309;Булатниковская ул.
4310;Булатниковский пр.
4311;Бумажная просека
4312;Бумажный пр.
4313;ул. Бунинская Аллея
4314;Буракова ул.
4315;ул. Бурденко
4316;Бурцевская ул.
4317;ул. Бусиновская Горка
4318;Бусиновский пр.
4319;Бутиковский пер.
4320;ул. Бутлерова
4321;Бутовская ул.
4322;Б. Бутовская ул.
4323;Бутырская ул.
4324;ул. Бутырский Вал
4325;1-я ул. Бухвостова
4326;2-я ул. Бухвостова
4327;3-я ул. Бухвостова
4328;ул. Вавилова
4329;Вагоноремонтная ул.
4330;Вадковский пер.
4331;Валдайский пр.
4332;Валаамская ул.
4333;Валовая ул.
4334;Варваринская ул.
4335;пл. Варварские Ворота
4336;ул. Академика Варги
4337;Варсонофьевский пер.
4338;1-й Варшавский пр.
4339;2-й Варшавский пр.
4340;Варшавское ш.
4341;ул. Маршала Василевского
4342;Васильевская ул.
4343;пл. Васильевский Спуск
4344;Васильцовский пер.
4345;ул. Васильцовский Стан
4346;пер. Васнецова
4347;Б. Ватин пер.
4348;ул. Ватутина
4349;Б. Николопесковский пер.
4350;ул. Введенского
4351;Ведерников пер.
4352;Веерная ул.
4353;Вековая ул.
4354;Велозаводская ул.
4355;Вельяминовская ул.
4356;ул. Венецианова
4357;Венёвская ул.
4358;Вербная ул.
4359;Вербилковский пр.
4360;Верейская ул.
4361;ул. Вересаева
4362;Вересковая ул.
4363;ул. Верещагина
4364;ул. Верземнека
4365;просп. Вернадского
4366;Вернисажная ул.
4367;ул. Вертолётчиков
4368;Верхнелихоборская ул.
4369;ул. Верх. Поля
4370;Верхняя аллея
4371;Верхняя ул.
4372;Верхоянская ул.
4373;ул. Маршала Вершинина
4374;Весёлая ул.
4375;Весенняя ул.
4376;Весковский пер.
4377;Весковский туп.
4378;Денежный пер.
4379;Веткин пр.
4380;Веткина ул.
4381;Ветлужская ул.
4382;ул. Вешних Вод
4383;Вешняковская ул.
4384;1-й Вешняковский пр.
4385;4-й Вешняковский пр.
4386;Взлётная ул.
4387;ул. Викторенко
4388;ул. Вилиса Лациса
4389;Вильнюсская ул.
4390;Вилюйская ул.
4391;Винницкая ул.
4392;ул. Академика Виноградова
4393;ул. Винокурова
4394;Винтовая ул.
4395;Витебская ул.
4396;аллея Витте
4397;Вишнёвая ул.
4398;Вишнёвый пр.
4399;пл. Академика Вишневского
4400;ул. Всеволода Вишневского
4401;ул. Галины Вишневской
4402;Вишняковский пер.
4403;Никольский пер.
4404;1-я Владимирская ул.
4405;2-я Владимирская ул.
4406;3-я Владимирская ул.
4407;ул. Архитектора Власова
4408;Б. Власьевский пер.
4409;Б. Внуковская ул.
4410;1-я Внуковская ул.
4411;2-я Внуковская ул.
4412;3-я Внуковская ул.
4413;4-я Внуковская ул.
4414;5-я Внуковская ул.
4415;Внуковское ш.
4416;Внутренний пр.
4417;ул. Водников
4418;Водопроводный пер.
4419;ул. Водопьянова
4420;пер. Каменная Слобода
4421;Воздушная ул.
4422;ул. Воздвиженка
4423;Вознесенский пр.
4424;Войкова ул.
4425;1-й Войковский пр.
4426;2-й Войковский пр.
4427;3-й Войковский пр.
4428;4-й Войковский пр.
4429;5-й Войковский пр.
4430;Войсковая ул.
4431;Старообрядческая ул.
4432;Вокзальный пер.
4433;Вокзальная пл.
4434;Вокзальная пл.
4435;Вокзальная ул.
4436;ул. Академика Волгина
4437;Волгоградский просп.
4438;Волжский бульв.
4439;Волков пер.
4440;ул. Космонавта Волкова
4441;2-й Волконский пер.
4442;1-й Волконский пер.
4443;Воловья ул.
4444;Вологодский пр.
4445;Гончарная ул.
4446;Волоколамский пр.
4447;Б. Волоколамский пр.
4448;1-й Волоколамский пр.
4449;3-й Волоколамский пр.
4450;Волоколамское ш.
4451;Волочаевская ул.
4452;Волоцкой пер.
4453;Волховский пер.
4454;ул. Волхонка
4455;Волынская ул.
4456;Вольная ул.
4457;Вольный пер.
4458;2-й Вольный пер.
4459;1-я Вольская ул.
4460;2-я Вольская ул.
4461;ул. Маршала Воробьёва
4462;Воробьёвская наб.
4463;Воробьёвское ш.
4464;Поварская ул.
4465;пл. Воровского
4466;Воронежская ул.
4467;ул. Воронцовские Пруды
4468;Воронцовская ул.
4469;Воронцовский пер.
4470;Воротниковский пер.
4471;Воротынская ул.
4472;ул. Ворошилова
4473;ул. 800-летия Москвы
4474;Воскресенская ул.
4475;Кудринская пл.
4476;Восточная ул.
4477;3-й Восточный пер.
4478;ул. Вострухина
4479;Востряковское ш.
4480;Востряковский пр.
4481;пер. 800-летия Москвы
4482;ул. 8 Марта
4483;ул. 8 Марта
4484;ул. 8 Марта
4485;ул. 8 Марта
4486;1-я ул. 8 Марта
4487;4-я ул. 8 Марта
4488;1-й Вражский пер.
4489;2-й Вражский пер.
4490;Врачебный пр.
4491;ул. Врубеля
4492;Всеволожский пер.
4493;Всехсвятский пр.
4494;Вспольный пер.
4495;Б. Трёхсвятительский пер.
4496;М. Трёхсвятительский пер.
4497;ул. Самеда Вургуна
4498;ул. Вучетича
4499;Выборгская ул.
4500;Выползов пер.
4501;Высокая ул.
4502;Высоковольтный пр.
4503;Высотный пр.
4504;Выставочный пер.
4505;1-й Вышеславцев пер.
4506;2-й Вышеславцев пер.
4507;Вяземская ул.
4508;1-й Вязовский пр.
4509;2-й Вязовский пр.
4510;Вятская ул.
4511;4-й Вятский пер.
4512;ул. Габричевского
4513;Гаврикова ул.
4514;М. Гавриков пер.
4515;ул. Гагарина
4516;пл. Гагарина
4517;Газгольдерная ул.
4518;Газовский пер.
4519;ул. Газопровод
4520;Б. Казённый пер.
4521;ул. Бориса Галушкина
4522;ул. Гамалеи
4523;Гамсоновский пер.
4524;пл. Индиры Ганди
4525;пл. Ганецкого
4526;наб. Ганнушкина
4527;Гаражная ул.
4528;Гарднеровский пер.
4529;ул. Гарибальди
4530;ул. Гастелло
4531;Гатчинская ул.
4532;ул. Гашека
4533;Гвардейская ул.
4534;ул. Гвоздева
4535;ул. Генерала Кузнецова
4536;Георгиевский пер.
4537;Георгиевский просп.
4538;2-я Песчаная ул.
4539;ул. Героев Панфиловцев
4540;аллея 11-ти Героев Сапёров
4541;Б. Никитская ул.
4542;Гжатская ул.
4543;Гжельский пер.
4544;ул. Гиляровского
4545;ул. Главмосстроя
4546;пр. Главмосстроя
4547;Главная аллея
4548;Главная ул.
4549;ул. Генерала Глаголева
4550;Глебовская ул.
4551;Глебовский пер.
4552;Глинистый пер.
4553;Глубокий пер.
4554;Глухарёв пер.
4555;ул. Академика Глушко
4556;Б. Гнездниковский пер.
4557;М. Гнездниковский пер.
4558;ул. Говорова
4559;Гоголевский бульв.
4560;ул. Гоголя
4561;ул. Годовикова
4562;Голиковский пер.
4563;ул. Маршала Голованова
4564;Головановский пер.
4565;ул. Головачёва
4566;Б. Головин пер.
4567;М. Головин пер.
4568;Головинская наб.
4569;Головинское ш.
4570;Голубинская ул.
4571;1-й Голутвинский пер.
4572;3-й Голутвинский пер.
4573;4-й Голутвинский пер.
4574;Гольяновская ул.
4575;Гольяновский пр.
4576;Гончарная наб.
4577;1-й Гончарный пер.
4578;2-й Гончарный пер.
4579;Гончарный пр.
4580;ул. Гончарова
4581;1-й Гончаровский пер.
4582;2-й Гончаровский пер.
4583;ул. Горбунова
4584;Горлов туп.
4585;Горловский пр.
4586;1-я Горловская ул.
4587;2-я Горловская ул.
4588;Городецкая ул.
4589;Городская ул.
4590;ул. Городянка
4591;Гороховский пер.
4592;Хитровский пер.
4593;ул. Горчакова
4594;Тверская ул.
4595;Госпитальная пл.
4596;Госпитальная наб.
4597;Госпитальная ул.
4598;ул. Госпитальный Вал
4599;Госпитальный пер.
4600;Гостиничная ул.
4601;Гостиничный пр.
4602;ул. Чавеса
4603;ул. Чаянова
4604;1-я Гражданская ул.
4605;2-я Гражданская ул.
4606;3-я Гражданская ул.
4607;4-я Гражданская ул.
4608;Грайвороновская ул.
4609;1-й Грайвороновский пр.
4610;2-й Грайвороновский пр.
4611;Романов пер.
4612;Графитный пр.
4613;Графский пер.
4614;ул. Грекова
4615;М. Харитоньевский пер.
4616;ул. Гризодубовой
4617;ул. Гримау
4618;ул. Грина
4619;Б. Знаменский пер.
4620;ул. Гришина
4621;ул. Громова
4622;Грохольский пер.
4623;Б. Грузинская ул.
4624;Гродненская ул.
4625;М. Грузинская ул.
4626;Грузинская пл.
4627;ул. Грузинский Вал
4628;Грузинский пер.
4629;ул. Губкина
4630;Гурьевский пр.
4631;ул. Гурьянова
4632;ул. Конструктора Гуськова
4633;ул. Дениса Давыдова
4634;Давыдковская ул.
4635;Давыдовский пер.
4636;Даев пер.
4637;Дальняя ул.
4638;Дальний пер.
4639;Даниловская наб.
4640;Даниловская пл.
4641;ул. Даниловский Вал
4642;Даниловский пер.
4643;Дачная ул.
4644;1-й Дачно-Мещерский пр.
4645;2-й Дачно-Мещерский пр.
4646;3-й Дачно-Мещерский пр.
4647;4-й Дачно-Мещерский пр.
4648;5-й Дачно-Мещерский пр.
4649;6-й Дачно-Мещерский пр.
4650;Дачная ул.
4651;Дашков пер.
4652;Никольская ул.
4653;ул. 26-ти Бакинских Комиссаров
4654;ул. Двинцев
4655;Дворникова ул.
4656;Дворцовая аллея
4657;Лев. Дворцовая аллея
4658;Прав. Дворцовая аллея
4659;Дворцовый пр.
4660;пр. Девичьего Поля
4661;ул. Девятая Рота
4662;Б. Девятинский пер.
4663;Девяткин пер.
4664;ул. 9 Мая
4665;пл. Шарля Де Голля
4666;Дегтярный пер.
4667;Дегунинский пр.
4668;Дегунинская ул.
4669;пр. Дежнёва
4670;ул. Декабристов
4671;Б. Декабрьская ул.
4672;Делегатская ул.
4673;Деловая ул.
4674;Б. Демидовский пер.
4675;М. Демидовский пер.
4676;Денисовский пер.
4677;Дербеневская ул.
4678;Дербеневская наб.
4679;1-й Дербеневский пер.
4680;2-й Дербеневский пер.
4681;3-й Дербеневский пер.
4682;Деповская ул.
4683;Десантная ул.
4684;ул. 10-летия Октября
4685;Детская ул.
4686;ул. Мусы Джалиля
4687;Джанкойский пр.
4688;Джанкойская ул.
4689;Джамгаровская ул.
4690;Лубянская пл.
4691;ул. Б. Лубянка
4692;Дивизионная ул.
4693;ул. Алексея Дикого
4694;ул. Б. Якиманка
4695;Динамовская ул.
4696;2-й Динамовский пер.
4697;1-й Зачатьевский пер.
4698;ул. Дмитриевского
4699;Дмитровский пер.
4700;Дмитровский пр.
4701;Дмитровское ш.
4702;Днепропетровская ул.
4703;Днепропетровский пр.
4704;Добровольческая ул.
4705;Добровольческий пер.
4706;ул. Добролюбова
4707;пер. Добролюбова
4708;пр. Добролюбова
4709;Доброслободская ул.
4710;ул. Коровий Вал
4711;Серпуховская пл.
4712;1-й Добрынинский пер.
4713;2-й Добрынинский пер.
4714;3-й Добрынинский пер.
4715;4-й Добрынинский пер.
4716;ул. Доватора
4717;ул. Довженко
4718;ул. Докукина
4719;Докучаев пер.
4720;ул. Долгова
4721;Долгопрудная аллея
4722;Долгопрудная ул.
4723;Долгопрудненское ш.
4724;Дольская ул.
4725;Домодедовская ул.
4726;Домостроительная ул.
4727;Донбасская ул.
4728;пр. Донелайтиса
4729;Донецкая ул.
4730;Донская пл.
4731;Донская ул.
4732;бульв. Дмитрия Донского
4733;1-й Донской пр.
4734;2-й Донской пр.
4735;3-й Донской пр.
4736;4-й Донской пр.
4737;5-й Донской пр.
4738;аллея Дорога Жизни
4739;Дорогобужская ул.
4740;2-й Дорогобужский пер.
4741;Б. Дорогомиловская ул.
4742;М. Дорогомиловская ул.
4743;пл. Дорогомиловская Застава
4744;Дорожная ул.
4745;1-й Дорожный пр.
4746;ул. Подольских Курсантов
4747;3-й Дорожный пр.
4748;ул. Генерала Дорохова
4749;ул. Достоевского
4750;пер. Достоевского
4751;пр. Досфлота
4752;Дохтуровский пер.
4753;Дроболитейный пер.
4754;Б. Дровяной пер.
4755;М. Дровяной пер.
4756;ул. Дружбы
4757;ул. Дружбы
4758;Дружинниковская ул.
4759;Дубининская ул.
4760;ул. Дубки
4761;Дубнинская ул.
4762;Дубнинский пр.
4763;ул. Дубовой Рощи
4764;пр. Дубовой Рощи
4765;Дубосековская ул.
4766;Дубравная ул.
4767;1-я Дубровская ул.
4768;2-я Дубровская ул.
4769;1-й Дубровский пр.
4770;Дубровский пр.
4771;Дуговая ул.
4772;ул. Дудинка
4773;ул. Дунаевского
4774;ул. Олеко Дундича
4775;Дурасовский пер.
4776;ул. Дурова
4777;Духовской пер.
4778;Душинская ул.
4779;ул. Дыбенко
4780;1-я ул. Дьяково-Городище
4781;2-я ул. Дьяково-Городище
4782;пл. Европы
4783;Егерская ул.
4784;Егорьевская ул.
4785;Егорьевский пр.
4786;Еготьевский туп.
4787;Ездаков пер.
4788;Ейская ул.
4789;Б. Екатерининская ул.
4790;М. Екатерининская ул.
4791;Елагинский просп.
4792;ул. Еланского
4793;Елецкая ул.
4794;Елизаветинский пер.
4795;Елисеевский пер.
4796;Яковоапостольский пер.
4797;Елоховский пр.
4798;Ельнинская ул.
4799;Енисейская ул.
4800;Ереванская ул.
4801;ул. Ермакова Роща
4802;ул. Генерала Ермолова
4803;Б. Каретный пер.
4804;Еропкинский пер.
4805;Есенинский бульв.
4806;ул. Ефремова
4807;ул. Рождественка
4808;пл. Генерала Жадова
4809;ул. Жебрунова
4810;1-я Железногорская ул.
4811;2-я Железногорская ул.
4812;3-я Железногорская ул.
4813;4-я Железногорская ул.
4814;5-я Железногорская ул.
4815;6-я Железногорская ул.
4816;Железногорский пр.
4817;Железнодорожная ул.
4818;Железнодорожная ул.
4819;Железнодорожная ул.
4820;Железнодорожный пр.
4821;бульв. Матроса Железняка
4822;аллея Жемчуговой
4823;Живарев пер.
4824;ул. Анатолия Живова
4825;Живописная ул.
4826;Жигулёвская ул.
4827;ул. Бориса Жигулёнкова
4828;Жидков пер.
4829;Житная ул.
4830;Житомирская ул.
4831;Ермолаевский пер.
4832;ул. Жужа
4833;Жуков пр.
4834;просп. Маршала Жукова
4835;ул. Жуковского
4836;Жулебинская ул.
4837;Жулебинский пр.
4838;Жулебинский бульв.
4839;пл. Журавлёва
4840;Верх. Журавлёв пер.
4841;Нижн. Журавлёв пер.
4842;ул. Забелина
4843;Заваруевский пер.
4844;Заветная ул.
4845;Заводская ул.
4846;Заводской пер.
4847;Заводская ул.
4848;Заводской туп.
4849;Заводское ш.
4850;Заводской пр.
4851;4-й Загородный пр.
4852;5-й Загородный пр.
4853;6-й Загородный пр.
4854;Загородное ш.
4855;пр. Загорского
4856;Загорьевская ул.
4857;Загорьевский пр.
4858;Задонский пр.
4859;ул. Заморёнова
4860;Заозёрная ул.
4861;Западная ул.
4862;2-й Западный пр.
4863;Заповедная ул.
4864;Запорожская ул.
4865;Зарайская ул.
4866;Заревый пр.
4867;Заречная ул.
4868;Заречная ул.
4869;ул. Заречье
4870;Заставный пер.
4871;Затонная ул.
4872;ул. Маршала Захарова
4873;ул. Захарьинские Дворики
4874;Захарьинская ул.
4875;пл. Защитников Неба
4876;ул. Зацепа
4877;просп. Защитников Москвы
4878;Зацепская пл.
4879;ул. Зацепский Вал
4880;Зацепский туп.
4881;2-й Зачатьевский пер.
4882;3-й Зачатьевский пер.
4883;1-й Зборовский пер.
4884;Звёздный бульв.
4885;Звенигородская ул.
4886;2-я Звенигородская ул.
4887;Звенигородский пер.
4888;2-й Звенигородский пер.
4889;4-й Звенигородский пер.
4890;Звенигородское ш.
4891;Зверинецкая ул.
4892;Зелёная ул.
4893;Зелёный пер.
4894;Зеленоградская ул.
4895;Зеленодольская ул.
4896;Зеленодольский пр.
4897;Зелёный просп.
4898;ул. Академика Зелинского
4899;ул. Академика Зельдовича
4900;Зельев пер.
4901;1-й Земельный пер.
4902;Земледельческий пер.
4903;пл. Земляной Вал
4904;ул. Зенитчиков
4905;Б. Татарская ул.
4906;Златоустовская ул.
4907;Знаменская ул.
4908;М. Знаменский пер.
4909;Золотая ул.
4910;Золоторожская наб.
4911;ул. Золоторожский Вал
4912;Верх. Золоторожский пер.
4913;Ср. Золоторожский пер.
4914;Золоторожская ул.
4915;Золоторожский пр.
4916;Зоологическая ул.
4917;Зоологический пер.
4918;Зональная ул.
4919;ул. Зорге
4920;Зубарев пер.
4921;Зубовская пл.
4922;Зубовская ул.
4923;Зубовский бульв.
4924;Зубовский пр.
4925;Н. Зыковский пр.
4926;Ст. Зыковский пр.
4927;Зюзинская ул.
4928;ул. Ибрагимова
4929;Ивановская ул.
4930;Ивановский пр.
4931;М. Ивановский пер.
4932;Иваньковское ш.
4933;Иверский пер.
4934;Ивовая ул.
4935;Игарский пр.
4936;Игральная ул.
4937;Иерусалимская ул.
4938;Иерусалимский пр.
4939;Ижорская ул.
4940;Ижорский пр.
4941;Изваринская ул.
4942;Известковый пер.
4943;Извилистый пр.
4944;Измайловская пл.
4945;Измайловская ул.
4946;Измайловский бульв.
4947;ул. Измайловский Вал
4948;Измайловский пр.
4949;Измайловский просп.
4950;1-я ул. Измайловского Зверинца
4951;2-я ул. Измайловского Зверинца
4952;1-й пер. Измайловского Зверинца
4953;2-й пер. Измайловского Зверинца
4954;Измайловское ш.
4955;Изумрудная ул.
4956;Изюмская ул.
4957;Икшинская ул.
4958;Илимская ул.
4959;Иловайская ул.
4960;пл. Ильинские Ворота
4961;пл. Рогожская Застава
4962;Ильменский пр.
4963;ул. Академика Ильюшина
4964;Индустриальный пер.
4965;Инженерная ул.
4966;Инициативная ул.
4967;1-я Институтская ул.
4968;2-я Институтская ул.
4969;3-я Институтская ул.
4970;Институтский пер.
4971;1-й Институтский пр.
4972;2-й Институтский пр.
4973;Интернациональная ул.
4974;ул. Третьего Интернационала
4975;Ионинская ул.
4976;ул. Н. Ипатовка
4977;Ипатьевский пер.
4978;ул. Конаково-2
4979;ул. Исаково-1
4980;ул. Исаково-2
4981;ул. Исаково-3
4982;ул. Конаково-1
4983;ул. Конаково-3
4984;ул. Сенькино-1
4985;ул. Сенькино-2
4986;ул. Сенькино-3
4987;ул. Сенькино-4
4988;ул. Секерино-2
4989;ул. Секерино-3
4990;ул. Спасателей
4991;ул. Ярцевские Поляны-1
4992;ул. Ярцевские Поляны-2
4993;ул. Ярцевские Поляны-3
4994;ул. Кедровая
4995;ул. Медовая
4996;пер. Огородный
4997;пер. Льва Выготского
4998;ул. Дачная
4999;пер. Цветочный
5000;ул. Березовая
5001;ул. Петра Вяземского
5002;ул. Академика Дыхне
5003;Посольская ул.
5004;Рушниковская ул.
5005;Рогозининская ул.
5006;Борисокаменская ул.
5007;Добрососедская ул.
5008;ул. Бойчука
5009;ул. Колмогорова
5010;ул. Арсения Тарковского
5011;наб. Марка Шагала
5012;ул. Архитектора Гинзбурга
5013;ул. Архитектора Голосова
5014;ул. Архитектора Щусева
5015;ул. Архитектора Мельникова
5016;б-р Братьев Весниных
5017;ул. Архитектора Леонидова
5018;ул. Кандинского
5019;ул. Родченко
5020;ул. Татлина
5021;ул. Лентулова
5022;ул. Варвары Степановой
5023;ул. Льва Юдина
5024;ул. Лисицкого
5025;ул. Славского
5026;пр-д Ивана Паристого
5027;ул. Маевского
5028;ул. Бекетова
5029;ул. Горожанкина
5030;ул. Батюшкова
5031;ул. Баратынского
5032;ул. Дельвига
5033;Артельная ул.
5034;Кустарная ул.
5035;Декоративная ул.
5036;ул. Шаганинские поляны
5037;ал. Архитектора Клейна
5038;ал. Архитектора Шехтеля
5039;пр-кт Ветеранов
5040;ул. Юлиана Семёнова
5041;б-р Академика Ландау
5042;ул. Кустодиева
5043;ул. Сервантеса
5044;б-р Веласкеса
5045;Новодачное ш.
5046;ул. Академика Флёрова
5047;Афанасовское ш.
5048;ул. Мерянка
5049;ул. Академика Христиановича
5050;ул. Арсюкова
5051;Старомарковский пр-д
5052;ул. Лётчика Спирина
5053;ул. Академика Лисицына
5054;ул. Николая Рериха
5055;Омская ул.
5056;ул. Фёдора Дубовицкого
5057;пл. Академика Прохорова
5058;ул. Заболотье
5059;Удмуртская ул.
5060;Благодатная ул.
5061;ул. Доронина
5062;ул. Академика Векшинского
5063;ул. Лётчика Павлова
5064;Жемчужная ул.
5065;ул. Ликовка
5066;ул. Валуевская Слобода
5067;ул. Анны Воиновой
5068;ул. Колобенка
5069;Сатинская ал.
5070;ул. Михаила Кондакова
5071;ул. Евгения Родионова
5072;ул. Русинская Роща
5073;ул. Бориса Петровского
5074;ул. Куинджи
5075;пл. Фиделя Кастро
5076;ул. Маковского
5077;ул. Андрея Карлова
5078;ул. Маршала Шапошникова
5079;ул. Генерала Сандалова
5080;пл. Композитора Балакирева
5081;ул. Святослава Фёдорова
5082;ул. Билибина
5083;ул. Богаевского
5084;ул. Сомова
5085;ул. Василия Бутурлина
5086;3-я Рыбацкая ул.
